Row.names,above_expected_in,Degree,ClosenessCentrality,BetwenessCentrality,EigenvectorCentrality,OTU,Domain,Phylum,Class,Order,Family,Genus,Species,DADA2_ID,module,Zi,Pi,keystone_taxa,freq_in_4slice,freq_in_control,freq_in_MeJA_0.1,freq_in_MeJA_1.0,freq_in_oral_secretion,control_fit_class,MeJA_0.1_fit_class,MeJA_1.0_fit_class,oral_secretion_fit_class,neutral_score
ASV_299,,2,0.0170746096942079,0.00282753360162024,0,ASV_299,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__,90ffd4e04e4cf4d2e290d1079815f806,2,-0.83310134000416,0,,136,46,62,17,11,As predicted,As predicted,As predicted,Below prediction,7
ASV_3,,6,0.0190137774184785,0.013197348694074,0.000202780380305098,ASV_3,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__,3de4340a00daa3c54a849c8f80219b35,3,0.948683298050514,0,,483,156,188,56,83,As predicted,As predicted,Below prediction,Below prediction,6
ASV_30,,24,0.0230725335240737,0.0541571319603356,0.121773314727169,ASV_30,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,,,d1316b26e5350da36e6456499ecdfe18,2,3.42853243770943,0.0798611111111109,,3640,1065,859,694,1022,As predicted,As predicted,As predicted,As predicted,8
ASV_300,MeJA_1.0,1,0.0160619603110233,0,0,ASV_300,d__Bacteria,p__Armatimonadota,c__Fimbriimonadia,o__Fimbriimonadales,f__Fimbriimonadaceae,g__Fimbriimonadaceae,s__,e238084083eeeb452d835a58df79d2d6,6,-1.20752325327963,0,,185,39,39,64,43,As predicted,As predicted,Above prediction,As predicted,9
ASV_302,control__oral_secretion,1,0.0162478655455127,0,0,ASV_302,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,0d23d485b6b9bd2ff3519bbc312d85cb,5,-1.14536419180064,0,,309,62,74,44,129,Above prediction,As predicted,As predicted,Above prediction,10
ASV_304,oral_secretion,2,0.016654062007613,0,0,ASV_304,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured,s__,4b04db45367c93c6a4904977552321bb,15,0.866025403784439,0,,82,24,5,21,32,As predicted,Below prediction,As predicted,Above prediction,8
ASV_307,control__MeJA_0.1__oral_secretion,10,0.0229514167449263,0.0517964701859597,0.016231942490725,ASV_307,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__,4a7f867d55034fd3b2b4b28e0b1dda36,2,0.384508310771151,0.34,,318,83,72,80,83,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_31,oral_secretion,11,0.0185986219705705,0.0068649885583524,0.00196524227322475,ASV_31,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__,9168aaff0592ac77d72e10d87cb63802,5,1.89005327763568,0,,1988,406,434,661,487,As predicted,As predicted,As predicted,Above prediction,9
ASV_311,,2,0.00846984390530486,0.00564191588416318,0,ASV_311,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Taibaiella,s__,dcabc76240ac21d7c62f504d5160844d,13,0.58554004376912,0,,124,17,39,36,32,As predicted,As predicted,As predicted,As predicted,8
ASV_312,,2,0.0063741499532026,0.00282753360162024,7.12930036598117e-06,ASV_312,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,3d3fce9e88e155ceb8e5c94903e7387e,13,0.58554004376912,0,,130,24,28,26,52,As predicted,As predicted,As predicted,As predicted,8
ASV_313,MeJA_0.1,2,0.0127252655240692,0.0106262658144612,0,ASV_313,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__67-14,s__,70a25fe95092f01307a26aca1bd9c7f1,8,0,0,,291,67,92,44,88,As predicted,Above prediction,As predicted,As predicted,9
ASV_314,,10,0.0213970589817514,0.0256056182435098,0,ASV_314,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,71b39f7b680e4484142f499657a7b28a,5,0.372344542917522,0.58,,106,55,3,4,44,As predicted,Below prediction,Below prediction,As predicted,6
ASV_315,MeJA_0.1,4,0.0176945771974238,0.0107906573029275,0.000278251563977989,ASV_315,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,s__,6a0d39748daa7d0f74c43adf6c7652c7,9,-0.188014230865668,0.625,,69,29,22,7,11,As predicted,Above prediction,As predicted,As predicted,9
ASV_317,control__MeJA_0.1__MeJA_1.0__oral_secretion,5,0.0213424127339721,0,0,ASV_317,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,s__,0ea42587417a7733dc82446815657b18,2,-0.224296514616505,0,,323,73,93,69,88,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_318,control__MeJA_0.1__oral_secretion,9,0.0192745156574697,0,0.157075811533698,ASV_318,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia-Caballeronia-Paraburkholderia,s__,00de25d904b6880dd324da7dca071078,2,-0.0213615728206196,0.493827160493827,,261,72,82,25,82,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_32,control__MeJA_0.1__MeJA_1.0,2,0.0109587186104,0,9.90824866931672e-06,ASV_32,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,02ec97e4a301684105b21ac881e81a58,1,0,0,,457,123,107,120,107,Above prediction,Above prediction,Above prediction,As predicted,11
ASV_322,MeJA_1.0__oral_secretion,2,0.0208977305162344,9.86348930797759e-05,0.00450015239763486,ASV_322,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Bacteriovorax,s__,85869ad55f17e3e3b7cca8d53894a700,4,-1.13153055844952,0.5,,224,44,42,70,68,As predicted,As predicted,Above prediction,Above prediction,10
ASV_323,MeJA_1.0,8,0.0227861494563066,0.0258817959441332,0.00322012228146331,ASV_323,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,,,c6db1c17cb4f59fbd63310c1b2f8cac2,6,2.12524092577215,0.65625,,109,22,29,35,23,As predicted,As predicted,Above prediction,As predicted,9
ASV_324,control__MeJA_0.1__MeJA_1.0__oral_secretion,2,0.0148838802279539,3.94539572319104e-05,0,ASV_324,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__uncultured,s__,ef29d3443d6d62774bb70f9218613677,5,-0.841822444857007,0,,347,73,87,94,93,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_325,,3,0.013986218973652,0.00564191588416318,7.01287419043085e-07,ASV_325,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__,54ac73726ac44af1715634ab5be3bda5,14,1.41421356237309,0,,104,19,32,22,31,As predicted,As predicted,As predicted,As predicted,8
ASV_326,MeJA_0.1__MeJA_1.0__oral_secretion,4,0.0184686831839817,0.0013480102054236,0,ASV_326,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,,33ebd1d233a340ffeefdc90cf5cc2c7a,8,0,0.625,,354,59,89,69,137,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_33,,7,0.0181661849006394,0,0.0367294597461071,ASV_33,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,8202451ba30d7fa1141c8a07350b3845,3,0.948683298050514,0.244897959183674,,2820,1168,777,423,452,As predicted,As predicted,As predicted,As predicted,8
ASV_330,,2,0.0221509288211142,0,0.00235097145326247,ASV_330,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Noviherbaspirillum,s__,ef6558d7032b5d3c958fb6936dee3b74,5,-1.14536419180064,0.5,,212,52,41,66,53,As predicted,Below prediction,Below prediction,Below prediction,5
ASV_332,control__MeJA_0.1__MeJA_1.0__oral_secretion,7,0.0224630910602793,0.0165903890160183,0,ASV_332,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,,3e90e0b2b9972d0925e93c58904be39d,2,0.181573368975266,0,,275,56,90,67,62,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_333,,3,0.0169364182904138,0.00579315605355217,0.00250680634515311,ASV_333,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Azospirillales,f__Azospirillaceae,g__Azospirillum,s__,a0bf61154033d4be8ca74f58cb9ebdcd,9,-0.987074712044759,0.444444444444444,,38,20,7,,11,As predicted,As predicted,,As predicted,
ASV_335,MeJA_0.1__oral_secretion,5,0.018989013652098,0.014650569452116,0,ASV_335,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cytophagaceae,g__Sporocytophaga,s__,b811f2f34e5ff4da0cfe70eb0796aabd,3,-0.632455532033676,0.64,,114,45,29,10,30,As predicted,Above prediction,As predicted,Above prediction,10
ASV_336,MeJA_0.1__MeJA_1.0,2,0.0128335707198884,0,0,ASV_336,d__Bacteria,p__Armatimonadota,c__Fimbriimonadia,o__Fimbriimonadales,f__Fimbriimonadaceae,g__Fimbriimonadaceae,s__,fa6a423007158a72c4b0b6c722f17f76,6,-0.0966018602623706,0,,81,16,27,27,11,As predicted,Above prediction,Above prediction,As predicted,10
ASV_337,,5,0.0172013414799907,0.00471474788921329,0,ASV_337,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__,f8b951f5674ca38e4cc6a264da049937,3,0.158113883008419,0.32,,136,36,10,24,66,Below prediction,Below prediction,Below prediction,As predicted,5
ASV_339,control__oral_secretion,3,0.014421484988521,0.00284068492069755,9.0487884632701e-07,ASV_339,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__Alsobacter,s__,e39d667ddee252f1e334a55126ab3e22,11,0.353553390593274,0.444444444444444,,170,53,32,29,56,Above prediction,As predicted,As predicted,Above prediction,10
ASV_34,control__MeJA_0.1__MeJA_1.0__oral_secretion,3,0.00853271414437728,0.0112575291301718,0.000116401704879133,ASV_34,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,c072251a52e386d253b33fc3df2cdca7,4,0.553727720092318,0,,861,208,207,227,219,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_340,,3,0.0159278468577724,0.00072332254925169,0,ASV_340,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,cda81a6bdc3c1e05c76a3ada7a3a382c,5,-0.841822444857007,0.444444444444444,,149,31,47,55,16,As predicted,As predicted,As predicted,Below prediction,7
ASV_341,MeJA_0.1__MeJA_1.0,14,0.0225651785962193,0.0566624582445619,0,ASV_341,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,e5853403c041a10c804f32d419e91231,5,1.89005327763568,0.336734693877551,,134,6,50,41,37,As predicted,Above prediction,Above prediction,As predicted,10
ASV_343,MeJA_0.1,5,0.0205259448971854,0.00471474788921329,0.0116404305206579,ASV_343,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia-Caballeronia-Paraburkholderia,s__,6143cc22344994240ed14fba2c3b9760,3,-0.632455532033676,0.64,,188,53,76,34,25,As predicted,Above prediction,As predicted,As predicted,9
ASV_347,,7,0.022398554020544,0.00384018517057261,0.130663832200941,ASV_347,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,s__,cb9ab86e4adbbd2bf75b1cffcfe0ead4,2,-0.224296514616505,0.408163265306122,,114,32,32,32,18,As predicted,As predicted,As predicted,As predicted,8
ASV_348,,5,0.0231445603388916,0.054413582682343,0,ASV_348,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__uncultured,g__uncultured,s__,982ec64adb8329fd2cacada75ff1a3bc,2,-0.42723145641239,0.32,,134,21,26,38,49,As predicted,As predicted,As predicted,As predicted,8
ASV_349,control__MeJA_0.1__MeJA_1.0__oral_secretion,12,0.0231146194885494,0.0509613614245509,0.423429969547305,ASV_349,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,df84fc8bb4693ad5e425dd42a2e8ee08,2,0.790378194362921,0.277777777777778,,265,72,80,40,73,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_35,MeJA_1.0__oral_secretion,8,0.021064020284549,0.00981088403166838,0,ASV_35,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Oxalicibacterium,s__,26fcbd3a7c41b3055aa927f8b47bd684,3,1.34396800557156,0.21875,,1716,645,425,339,307,As predicted,As predicted,Above prediction,Above prediction,10
ASV_350,,6,0.0157018140713454,0.00660853783634499,2.59582718354911e-05,ASV_350,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured,s__,140c5ecf0aca45a2b2da38f353742e25,3,0.158113883008419,0.5,,167,51,66,27,23,As predicted,As predicted,Below prediction,Below prediction,6
ASV_357,MeJA_0.1__oral_secretion,2,0.0214945944201188,0,0.059054119708927,ASV_357,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia-Caballeronia-Paraburkholderia,s__,e8fde2a858f9583a13406f50ee94cff3,2,-0.83310134000416,0,,154,40,41,25,48,As predicted,Above prediction,As predicted,Above prediction,10
ASV_36,,10,0.0191606849630413,0.0146176911544228,0,ASV_36,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,b1cd694fd2ea650cc5ba8c6ef5cde0f4,5,1.58651153069205,0,,2859,622,584,811,842,As predicted,As predicted,As predicted,As predicted,8
ASV_361,MeJA_0.1__MeJA_1.0,1,0.0144932646030386,0,0,ASV_361,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,dc6509013b69d48c05a2bb2ed613953b,9,-0.987074712044759,0,,220,54,86,33,47,As predicted,Above prediction,Above prediction,As predicted,10
ASV_364,MeJA_0.1,1,0.0139688188368084,0,5.20265491836472e-06,ASV_364,d__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__JGI_0001001-H03,s__,87510f45bf361052e3eb794ad7542d5e,7,-1.16189500386223,0,,145,28,37,42,38,As predicted,Above prediction,As predicted,As predicted,9
ASV_365,,4,0.0193836324270926,0.0167679318235619,0,ASV_365,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__,0a79afecd2b025ae49fff114a01532a4,10,1.39746146663321,0.375,,181,7,65,71,38,Below prediction,As predicted,As predicted,Below prediction,6
ASV_369,control__MeJA_1.0,8,0.0204443577566201,0.0302217312396433,0,ASV_369,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Caenimonas,s__,2b5dc814d3e6ce28a446731d1d247a9a,3,1.34396800557156,0.21875,,73,16,30,17,10,Above prediction,As predicted,Above prediction,As predicted,10
ASV_37,MeJA_1.0__oral_secretion,6,0.0184333336282068,0.00135458586496226,0,ASV_37,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,,,e5d2897df2f464827244b871d67ee050,5,-0.538280697913375,0.666666666666667,,1924,344,370,657,553,As predicted,As predicted,Above prediction,Above prediction,10
ASV_371,,2,0.0196889943186258,0.00564191588416318,0.000693278436623058,ASV_371,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Tahibacter,s__,c6aa46fb9f8b2cfccb83d5ce188b8d0e,4,-0.288901419178601,0,,61,24,13,6,18,As predicted,As predicted,As predicted,As predicted,8
ASV_372,,5,0.0231272385679117,0.0453391725190037,0.0237169299307259,ASV_372,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__,0ac6247f4b61e72783232f53e21ff369,2,-0.630166398208275,0.56,,39,15,13,4,7,As predicted,As predicted,As predicted,As predicted,8
ASV_373,MeJA_0.1,2,0.0124180420768233,0.00844314684762882,1.00682709145717e-05,ASV_373,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Marmoricola,s__,90a9fb79b96034da83446b52c2dc6192,1,0,0,,141,36,54,16,35,As predicted,Above prediction,As predicted,As predicted,9
ASV_374,,3,0.0128690681659922,0.0168205370998711,0,ASV_374,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__,62a73df86dc700dff067b6efc118fc7f,13,0.58554004376912,0.444444444444444,,114,52,26,15,21,As predicted,As predicted,As predicted,As predicted,8
ASV_375,,1,0.0136354443807165,0,0,ASV_375,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadaceae,g__TM7a,s__,f1e95196df06cd894dd70fbb33e18ae7,3,-1.02774023955472,0,,50,25,17,6,2,As predicted,As predicted,As predicted,As predicted,8
ASV_376,,2,0.00820075472919233,0.00282753360162024,2.99089181450359e-06,ASV_376,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__BIrii41,g__BIrii41,s__,1a2a5ee151da475baa5f4fd93b8987f7,4,-0.288901419178601,0,,49,14,9,15,11,As predicted,As predicted,As predicted,As predicted,8
ASV_377,,4,0.0135769371226988,0.00015124016938899,0,ASV_377,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,c828670f2e3469bd3c20a780390e85fc,9,0.611046250313422,0.375,,128,79,,14,35,As predicted,,Below prediction,As predicted,
ASV_378,,7,0.0236351895174363,0.0202661826981246,0,ASV_378,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Marmoricola,s__,eb6449c4af1677fd38be191e48a8cb66,5,-0.234738950969742,0.571428571428571,,144,65,34,17,28,As predicted,As predicted,As predicted,As predicted,8
ASV_380,,1,0.0193278663630941,0,0,ASV_380,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Rhodoplanes,s__,817f78b6ba6c08f6f28693cc7b5c794f,5,-1.14536419180064,0,,57,21,4,7,25,As predicted,As predicted,As predicted,As predicted,8
ASV_381,MeJA_0.1__MeJA_1.0,7,0.0222431213655499,0.00119019437649596,0,ASV_381,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,65db4879415155347a0c33092d072849,5,0.675886289861155,0,,145,36,51,35,23,As predicted,Above prediction,Above prediction,As predicted,10
ASV_382,MeJA_0.1,3,0.0196529608491599,0.00753570583129488,2.77011898435052e-05,ASV_382,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,g__SH-PL14,s__,13d9a822fd91929897bb35910f3f985a,3,-0.632455532033676,0.444444444444444,,122,33,39,16,34,As predicted,Above prediction,As predicted,As predicted,9
ASV_384,MeJA_1.0,12,0.0230777891244534,0.0414398064125832,0.217749555827784,ASV_384,d__Bacteria,p__Armatimonadota,c__Fimbriimonadia,o__Fimbriimonadales,f__Fimbriimonadaceae,g__Fimbriimonadaceae,s__,ac10f2230b190ace0a058a3a70d03ea1,2,1.19624807795469,0,,82,24,4,31,23,As predicted,As predicted,Above prediction,As predicted,9
ASV_385,,4,0.0149043952624668,0.00846287382624477,0,ASV_385,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,c2634c76d8e98e42e194ad179ee651ad,7,2.32379000772445,0,,56,6,19,15,16,As predicted,As predicted,As predicted,As predicted,8
ASV_386,MeJA_1.0,2,0.0180427787424016,0.00122307267418922,0,ASV_386,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhodoferax,s__,3c12f7318850304c4083ff75e4ea916f,5,-0.841822444857007,0,,136,12,43,45,36,Below prediction,As predicted,Above prediction,As predicted,8
ASV_39,MeJA_1.0__oral_secretion,9,0.0232991407173223,0.0358439201451906,0.102531368447003,ASV_39,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Bradyrhizobium,s__,0e14e7ab105745ef2ef0891bd05831eb,5,0.675886289861155,0.37037037037037,,1341,348,294,294,405,As predicted,As predicted,Above prediction,Above prediction,10
ASV_391,MeJA_0.1,5,0.0204996151755783,0.0268352665772377,0,ASV_391,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Paucibacter,s__,2849cd76035dfe40f33118453c3fd429,5,-0.841822444857007,0.64,,106,20,41,20,25,As predicted,Above prediction,As predicted,As predicted,9
ASV_393,MeJA_0.1,1,0.0212226466891771,0,0.000168927429578066,ASV_393,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,d9bbe2ba5d56e743a29f5a68d48a9b16,5,-1.14536419180064,0,,151,15,50,39,47,As predicted,Above prediction,As predicted,As predicted,9
ASV_395,,1,0.0124530318295644,0,0,ASV_395,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,fbd0687337cb57b770eeb7a33fdd5db8,5,-1.14536419180064,0,,84,24,35,16,9,As predicted,As predicted,As predicted,As predicted,8
ASV_396,oral_secretion,2,0.0094145646740184,0.00282753360162024,4.23155160871434e-09,ASV_396,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ensifer,s__,ab9fa8be06158c76351c13f818950d62,1,0,0,,53,,13,,40,,As predicted,,Above prediction,
ASV_399,,1,0.0089275663395147,0,0,ASV_399,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rhodanobacter,s__,3d33804778981e7e81bef211edf0e6fc,3,-1.02774023955472,0,,76,24,13,10,29,As predicted,As predicted,As predicted,As predicted,8
ASV_4,,3,0.0141783431363017,0,0,ASV_4,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhodoferax,s__,81534cb32efeefb4c1c22edb94df3a6c,5,-0.538280697913375,0,,7327,2576,1591,1850,1310,As predicted,As predicted,As predicted,As predicted,8
ASV_40,control__MeJA_1.0__oral_secretion,3,0.0165003598521104,3.28782976932586e-05,0.00976287587967936,ASV_40,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__,143229458b99ef8a101c9589be36630f,5,-0.538280697913375,0,,1062,216,299,262,285,Above prediction,As predicted,Above prediction,Above prediction,11
ASV_401,,1,0.0148538514653361,0,8.17715937282674e-06,ASV_401,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__,deaf8029eba24ec9cfc9f77e9689423e,10,-0.998186761880863,0,,247,100,39,33,75,Below prediction,As predicted,As predicted,As predicted,7
ASV_405,,3,0.015537883666957,0.00842341986901286,0,ASV_405,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__,987398d90feaf4098d25bce1c2de8c9e,10,1.39746146663321,0,,112,32,27,28,25,As predicted,As predicted,As predicted,As predicted,8
ASV_407,,7,0.0194283103717005,0.00204503011652069,0.00526584054331974,ASV_407,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,s__,f99dfa932b4f7bf2b0c4da7157fc58ce,2,-0.0213615728206196,0.244897959183674,,97,13,16,39,29,As predicted,As predicted,As predicted,As predicted,8
ASV_41,,1,0.0176531636395125,0,0.000255884688159611,ASV_41,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,59421aba60d49e390e0509784f25829e,2,-1.03603628180005,0,,346,32,24,249,41,Below prediction,Below prediction,As predicted,Below prediction,5
ASV_410,control__MeJA_0.1__MeJA_1.0__oral_secretion,15,0.0235600989776616,0.0790657302927484,0.235605521117864,ASV_410,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,dbef6d2d861ec3c17b7d9f3ddd671919,5,1.89005327763568,0.444444444444445,Keystone,242,79,78,28,57,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_411,,5,0.0222568055883372,0.00564191588416318,0.214660197017059,ASV_411,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia-Caballeronia-Paraburkholderia,s__,96e6af561023b22b571640737cb6afd7,2,-0.42723145641239,0.32,,98,50,14,13,21,As predicted,As predicted,As predicted,As predicted,8
ASV_42,control__MeJA_1.0__oral_secretion,3,0.0107763035295234,0,0,ASV_42,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,2401c9aff8ef663c6069d942ae9e13a5,4,-0.288901419178601,0.444444444444444,,240,76,41,67,56,Above prediction,As predicted,Above prediction,Above prediction,11
ASV_421,,9,0.0210932681274312,0.00395197138272969,0.0798786018935726,ASV_421,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,s__,e06434eb3ace991a000d79758146b4b9,6,1.01431953275489,0.765432098765432,,64,3,18,27,16,As predicted,As predicted,As predicted,As predicted,8
ASV_424,MeJA_0.1__oral_secretion,2,0.0191001405114729,0.00282753360162024,7.15292123364255e-07,ASV_424,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Dyella,s__,399e2afe75e1225bfc99f49570bc0cdb,7,0,0,,64,13,18,11,22,As predicted,Above prediction,As predicted,Above prediction,10
ASV_425,,2,0.0137248253317991,0.000749625187406297,0,ASV_425,d__Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__uncultured,g__uncultured,s__,da1d8ef5fc08afe211c2ee60ec6c5722,7,0,0,,124,41,26,18,39,As predicted,As predicted,As predicted,As predicted,8
